,High,Low,Open,Close,Volume,Adj Close,Date,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,totalAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents
278,110.25,108.11000061035156,108.52999877929688,108.83999633789062,30837000.0,103.2585220336914,2016-11-04,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
279,110.51000213623047,109.45999908447266,110.08000183105469,110.41000366210938,32560000.0,104.74800872802734,2016-11-07,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
280,111.72000122070312,109.69999694824219,110.30999755859375,111.05999755859375,24254200.0,105.36468505859375,2016-11-08,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
281,111.31999969482422,108.05000305175781,109.87999725341797,110.87999725341797,59176400.0,105.19392395019531,2016-11-09,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
282,111.08999633789062,105.83000183105469,111.08999633789062,107.79000091552734,57134500.0,102.26238250732422,2016-11-10,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
283,108.87000274658203,106.55000305175781,107.12000274658203,108.43000030517578,34143900.0,102.86955261230469,2016-11-11,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
284,107.80999755859375,104.08000183105469,107.70999908447266,105.70999908447266,51175500.0,100.2890396118164,2016-11-14,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
285,107.68000030517578,106.16000366210938,106.56999969482422,107.11000061035156,32264500.0,101.61725616455078,2016-11-15,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
286,110.2300033569336,106.5999984741211,106.69999694824219,109.98999786376953,58840500.0,104.34954833984375,2016-11-16,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
287,110.3499984741211,108.83000183105469,109.80999755859375,109.94999694824219,27632000.0,104.31158447265625,2016-11-17,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
288,110.54000091552734,109.66000366210938,109.72000122070312,110.05999755859375,28428900.0,104.41596984863281,2016-11-18,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
289,111.98999786376953,110.01000213623047,110.12000274658203,111.7300033569336,29264600.0,106.00032806396484,2016-11-21,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
290,112.41999816894531,111.4000015258789,111.94999694824219,111.80000305175781,25965500.0,106.06672668457031,2016-11-22,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
291,111.51000213623047,110.33000183105469,111.36000061035156,111.2300033569336,27426400.0,105.52596282958984,2016-11-23,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
292,111.87000274658203,110.94999694824219,111.12999725341797,111.79000091552734,11475900.0,106.0572509765625,2016-11-25,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
293,112.47000122070312,111.38999938964844,111.43000030517578,111.56999969482422,27194000.0,105.84852600097656,2016-11-28,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
294,112.02999877929688,110.06999969482422,110.77999877929688,111.45999908447266,28528800.0,105.74417877197266,2016-11-29,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
295,112.19999694824219,110.2699966430664,111.5999984741211,110.5199966430664,36162300.0,104.85237884521484,2016-11-30,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
296,110.94000244140625,109.02999877929688,110.37000274658203,109.48999786376953,37086900.0,103.87519836425781,2016-12-01,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
297,110.08999633789062,108.8499984741211,109.16999816894531,109.9000015258789,26528000.0,104.26417541503906,2016-12-02,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
298,110.02999877929688,108.25,110.0,109.11000061035156,34324500.0,103.51468658447266,2016-12-05,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
299,110.36000061035156,109.19000244140625,109.5,109.94999694824219,26195500.0,104.31158447265625,2016-12-06,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
300,111.19000244140625,109.16000366210938,109.26000213623047,111.02999877929688,29998700.0,105.33624267578125,2016-12-07,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
301,112.43000030517578,110.5999984741211,110.86000061035156,112.12000274658203,27068300.0,106.37032318115234,2016-12-08,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
302,114.69999694824219,112.30999755859375,112.30999755859375,113.94999694824219,34402600.0,108.10647583007812,2016-12-09,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
303,115.0,112.48999786376953,113.29000091552734,113.30000305175781,26374400.0,107.48983001708984,2016-12-12,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
304,115.91999816894531,113.75,113.83999633789062,115.19000244140625,43733800.0,109.28290557861328,2016-12-13,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
305,116.19999694824219,114.9800033569336,115.04000091552734,115.19000244140625,34031800.0,109.28290557861328,2016-12-14,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
306,116.7300033569336,115.2300033569336,115.37999725341797,115.81999969482422,46524500.0,109.88057708740234,2016-12-15,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
307,116.5,115.6500015258789,116.47000122070312,115.97000122070312,44351100.0,110.02289581298828,2016-12-16,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
308,117.37999725341797,115.75,115.80000305175781,116.63999938964844,27779400.0,110.65853118896484,2016-12-19,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
309,117.5,116.68000030517578,116.73999786376953,116.94999694824219,21425000.0,110.95262908935547,2016-12-20,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
310,117.4000015258789,116.77999877929688,116.80000305175781,117.05999755859375,23783200.0,111.05699920654297,2016-12-21,4.6852,0.6052,2.6491,1.7813,1.2188,0.9014,0.257,1.2188,0.3482,0.0427,1.1761,0.045,0.3174,0.0984,0.9014,0.9014,32.1686,0.8283,19.3437,12.8249,0.808,3.1251,9.6998,1.2985,18.7807,2.0484,7.9006,1.16,0.0634,2.701,10.6869,17.043,11.9629,4.6671,2.9299,7.5427,0.2132,5.9321,3.1251,9.6364,0.8757,21.4817,7.5427,3.6074,11.4431,32.1686,6.7155,0.55,-0.3419,1.4398,-0.7397,-0.0001,0.2581,-0.6482,-0.0193,0.9014,0.2247,1.6126,-0.0053,0.2548,-0.3092,-0.5778,-0.0301,0.1044,0.0777,0.3977,-1.0257,0.2247
